filename,status,flags,num_detections,coverage,convexity,aspect_ratio,thumbnail_path
mango8_top_r.jpg,ok,,1,0.0745,0.9812,1.12,
mango8_top_r_hor.jpg,ok,,1,0.0742,0.9816,1.12,
mango8_top_r_ver.jpg,ok,,1,0.0739,0.9814,1.12,
mango9_bot_r.jpg,ok,coverage_too_small(0.035),1,0.0349,0.9754,1.14,
mango9_bot_r_hor.jpg,ok,coverage_too_small(0.035),1,0.0348,0.9746,1.11,
mango9_bot_r_ver.jpg,ok,coverage_too_small(0.035),1,0.0348,0.974,1.11,
mango9_sia_r.jpg,ok,coverage_too_small(0.026),1,0.0256,0.9636,1.08,
mango9_sia_r_ver.jpg,ok,coverage_too_small(0.026),1,0.0255,0.9643,1.08,
mango9_sib_r.jpg,ok,,1,0.0648,0.9809,1.13,
mango9_sib_r_ver.jpg,ok,,1,0.0648,0.9813,1.13,
mango9_top_r.jpg,ok,coverage_too_small(0.040),1,0.0396,0.9777,1.17,
mango9_top_r_hor.jpg,ok,coverage_too_small(0.040),1,0.0397,0.9774,1.17,
mango9_top_r_ver.jpg,ok,coverage_too_small(0.040),1,0.0397,0.9788,1.17,
